date,ADM2_NAME,mean,source
2009-04-01,Chhatarpur,-12.52520536321901,GRACE
2009-04-01,Damoh,-12.925050440240115,GRACE
2009-04-01,Datia,-11.047506462589181,GRACE
2009-04-01,Panna,-13.357473738714958,GRACE
2009-04-01,Sagar,-12.178994181631166,GRACE
2009-04-01,Tikamgarh,-11.64121199617516,GRACE
2009-04-01,Jalaun,-11.921161035265746,GRACE
2009-04-01,Jhansi,-11.588035587215156,GRACE
2009-04-01,Lalitpur,-11.4175928283627,GRACE
2009-04-01,Latur,-9.770148917482556,GRACE
2009-04-01,Nanded,-11.16503522483143,GRACE
2009-04-01,Osmanabad,-9.043777111314574,GRACE
2009-04-01,Aurangabad,-9.75585405319258,GRACE
2009-04-01,Hingoli,-11.308385225514694,GRACE
2009-04-01,Jalna,-10.217140923189618,GRACE
2009-04-01,Parbhani,-10.476302194184747,GRACE
2009-04-01,Pudukkottai,-4.084737742544631,GRACE
2009-04-01,Ramanathapuram,-3.6321037985272415,GRACE
2009-04-01,Thanjavur,-4.121146621139186,GRACE
2009-04-01,Cuddalore,-4.427667413630016,GRACE
2009-04-01,Nagapattinam,-4.171265871568779,GRACE
2009-05-01,Hamirpur,-15.091485750160071,GRACE
2009-05-01,Mahoba,-14.761160159945446,GRACE
2009-05-01,Banda,-15.675575709635005,GRACE
2009-05-01,Chitrakoot,-16.4392351691876,GRACE
2009-05-01,Hamirpur,-3.4642159938812256,GRACE
2009-05-01,Aurangabad,-20.953473635242624,GRACE
2009-05-01,Chhatarpur,-14.889040181620695,GRACE
2009-05-01,Damoh,-14.954755365587548,GRACE
2009-05-01,Datia,-13.858308078988445,GRACE
2009-05-01,Panna,-15.609719540109058,GRACE
2009-05-01,Sagar,-14.18900909573437,GRACE
2009-05-01,Tikamgarh,-14.136777618938876,GRACE
2009-05-01,Jalaun,-14.726719843866348,GRACE
2009-05-01,Jhansi,-14.274967864496128,GRACE
2009-05-01,Lalitpur,-13.712464939348301,GRACE
2009-05-01,Latur,-11.530779622635741,GRACE
2009-05-01,Nanded,-12.742691138198234,GRACE
2009-05-01,Osmanabad,-11.023110820458545,GRACE
2009-05-01,Aurangabad,-11.884214242680308,GRACE
2009-05-01,Hingoli,-12.938083804421748,GRACE
2009-05-01,Jalna,-12.144652679830019,GRACE
2009-05-01,Parbhani,-12.228891282795136,GRACE
2009-05-01,Pudukkottai,-2.9004876020250765,GRACE
2009-05-01,Ramanathapuram,-2.476471214887133,GRACE
2009-05-01,Thanjavur,-2.7952355863334857,GRACE
2009-05-01,Cuddalore,-3.2426601978307357,GRACE
2009-05-01,Nagapattinam,-2.8452456671294972,GRACE
2009-06-01,Hamirpur,-15.601971662843324,GRACE
2009-06-01,Mahoba,-15.413206925500832,GRACE
2009-06-01,Banda,-15.92746755185231,GRACE
2009-06-01,Chitrakoot,-16.272923636327096,GRACE
2009-06-01,Hamirpur,-5.599280834197998,GRACE
2009-06-01,Aurangabad,-17.59304277310952,GRACE
2009-06-01,Chhatarpur,-15.51092410998381,GRACE
2009-06-01,Damoh,-15.723640057436741,GRACE
2009-06-01,Datia,-14.840772973832172,GRACE
2009-06-01,Panna,-15.883766571458272,GRACE
2009-06-01,Sagar,-15.313220246128651,GRACE
2009-06-01,Tikamgarh,-15.062086698951443,GRACE
2009-06-01,Jalaun,-15.434105407859782,GRACE
2009-06-01,Jhansi,-15.10947587138099,GRACE
2009-06-01,Lalitpur,-14.87576720253168,GRACE
2009-06-01,Latur,-11.63760456367043,GRACE
2009-06-01,Nanded,-13.193953364022134,GRACE
2009-06-01,Osmanabad,-10.848918745578764,GRACE
2009-06-01,Aurangabad,-12.41423754802889,GRACE
2009-06-01,Hingoli,-13.614892637113154,GRACE
2009-06-01,Jalna,-12.743578275480186,GRACE
2009-06-01,Parbhani,-12.75102564970615,GRACE
2009-06-01,Pudukkottai,-2.374747220088411,GRACE
2009-06-01,Ramanathapuram,-2.2445384193792965,GRACE
2009-06-01,Thanjavur,-2.218116777988411,GRACE
2009-06-01,Cuddalore,-2.4081941726914478,GRACE
2009-06-01,Nagapattinam,-2.222586225437363,GRACE
2009-07-01,Hamirpur,-8.233405240397802,GRACE
2009-07-01,Mahoba,-8.216442339416458,GRACE
2009-07-01,Banda,-8.1702181289002,GRACE
2009-07-01,Chitrakoot,-8.007145527360636,GRACE
2009-07-01,Hamirpur,-5.765646934509277,GRACE
2009-07-01,Aurangabad,-6.28581102567952,GRACE
2009-07-01,Chhatarpur,-7.153118512291974,GRACE
2009-07-01,Damoh,-5.589493500370916,GRACE
2009-07-01,Datia,-8.412215288759677,GRACE
2009-07-01,Panna,-6.665906725192919,GRACE
2009-07-01,Sagar,-5.5698727914758,GRACE
2009-07-01,Tikamgarh,-7.4175989198334715,GRACE
2009-07-01,Jalaun,-9.106631224127188,GRACE
2009-07-01,Jhansi,-8.198999719566618,GRACE
2009-07-01,Lalitpur,-6.680021682446645,GRACE
2009-07-01,Latur,-4.057131270094911,GRACE
2009-07-01,Nanded,-3.960866858614047,GRACE
2009-07-01,Osmanabad,-4.038778496446975,GRACE
2009-07-01,Aurangabad,-3.2074080789877004,GRACE
2009-07-01,Hingoli,-3.6493880241339856,GRACE
2009-07-01,Jalna,-3.310029846890402,GRACE
2009-07-01,Parbhani,-3.5993695401274257,GRACE
2009-07-01,Pudukkottai,-1.9893969925570172,GRACE
2009-07-01,Ramanathapuram,-2.0837888692379596,GRACE
2009-07-01,Thanjavur,-1.8776252122990504,GRACE
2009-07-01,Cuddalore,-1.7181087847598053,GRACE
2009-07-01,Nagapattinam,-1.8360962323869356,GRACE
2009-08-01,Hamirpur,2.6326460541451966,GRACE
2009-08-01,Mahoba,2.391445487741367,GRACE
2009-08-01,Banda,3.110798439648813,GRACE
2009-08-01,Chitrakoot,3.880174006754104,GRACE
2009-08-01,Hamirpur,-1.3031495809555054,GRACE
2009-08-01,Aurangabad,9.184566230899723,GRACE
2009-08-01,Chhatarpur,3.429710982025879,GRACE
2009-08-01,Damoh,4.989131493351275,GRACE
2009-08-01,Datia,1.5498190156404092,GRACE
2009-08-01,Panna,4.173769232155275,GRACE
2009-08-01,Sagar,4.685503112702538,GRACE
2009-08-01,Tikamgarh,2.7387612474918863,GRACE
2009-08-01,Jalaun,1.7126469276323995,GRACE
2009-08-01,Jhansi,2.069428144175362,GRACE
2009-08-01,Lalitpur,3.3124295843310296,GRACE
2009-08-01,Latur,1.7545629015178628,GRACE
2009-08-01,Nanded,3.2911596907231213,GRACE
2009-08-01,Osmanabad,1.2590573783776289,GRACE
2009-08-01,Aurangabad,2.2814743807719244,GRACE
2009-08-01,Hingoli,3.4738137037237844,GRACE
2009-08-01,Jalna,2.540296442174696,GRACE
2009-08-01,Parbhani,2.5615259787635174,GRACE
2009-08-01,Pudukkottai,-1.707908276096017,GRACE
2009-08-01,Ramanathapuram,-2.2090499581234853,GRACE
2009-08-01,Thanjavur,-1.571961649026694,GRACE
2009-08-01,Cuddalore,-0.9738318808194052,GRACE
2009-08-01,Nagapattinam,-1.4612048113497298,GRACE
2009-09-01,Hamirpur,6.375253248360493,GRACE
2009-09-01,Mahoba,6.101086183745859,GRACE
2009-09-01,Banda,6.979003945611291,GRACE
2009-09-01,Chitrakoot,7.748948705688532,GRACE
2009-09-01,Hamirpur,-0.7965156435966492,GRACE
2009-09-01,Aurangabad,13.00746558361897,GRACE
2009-09-01,Chhatarpur,7.550174038427863,GRACE
2009-09-01,Damoh,9.357848355147674,GRACE
2009-09-01,Datia,4.82757488806643,GRACE
2009-09-01,Panna,8.73818065532919,GRACE
2009-09-01,Sagar,8.798050602791054,GRACE
2009-09-01,Tikamgarh,6.5000606784200565,GRACE
2009-09-01,Jalaun,4.852823712535683,GRACE
2009-09-01,Jhansi,5.616237141893434,GRACE
2009-09-01,Lalitpur,7.131067822266431,GRACE
2009-09-01,Latur,7.294790834677419,GRACE
2009-09-01,Nanded,8.387355484455068,GRACE
2009-09-01,Osmanabad,6.874765674427423,GRACE
2009-09-01,Aurangabad,7.602778596538688,GRACE
2009-09-01,Hingoli,8.541902614782995,GRACE
2009-09-01,Jalna,7.844254419165348,GRACE
2009-09-01,Parbhani,7.887620912115324,GRACE
2009-09-01,Pudukkottai,-1.3782819497810437,GRACE
2009-09-01,Ramanathapuram,-1.9962134377142937,GRACE
2009-09-01,Thanjavur,-1.0453106802177563,GRACE
2009-09-01,Cuddalore,0.0268174336822449,GRACE
2009-09-01,Nagapattinam,-0.8314625428652248,GRACE
2009-10-01,Hamirpur,3.896064860499872,GRACE
2009-10-01,Mahoba,3.7157997673750667,GRACE
2009-10-01,Banda,4.323459198854916,GRACE
2009-10-01,Chitrakoot,4.764074647262556,GRACE
2009-10-01,Hamirpur,-4.445044994354248,GRACE
2009-10-01,Aurangabad,7.828321409838976,GRACE
2009-10-01,Chhatarpur,4.616483832498981,GRACE
2009-10-01,Damoh,5.418394431861859,GRACE
2009-10-01,Datia,2.62695474204639,GRACE
2009-10-01,Panna,5.305989120112377,GRACE
2009-10-01,Sagar,5.125358964658395,GRACE
2009-10-01,Tikamgarh,3.870405306644434,GRACE
2009-10-01,Jalaun,2.566679849686613,GRACE
2009-10-01,Jhansi,3.3210538247833674,GRACE
2009-10-01,Lalitpur,4.276231441440756,GRACE
2009-10-01,Latur,8.432933333860838,GRACE
2009-10-01,Nanded,7.950915938510195,GRACE
2009-10-01,Osmanabad,8.637639350641807,GRACE
2009-10-01,Aurangabad,7.114580457056443,GRACE
2009-10-01,Hingoli,7.456293541717347,GRACE
2009-10-01,Jalna,7.247266426510742,GRACE
2009-10-01,Parbhani,7.615465536876587,GRACE
2009-10-01,Pudukkottai,-1.0488030884273891,GRACE
2009-10-01,Ramanathapuram,-2.021760641070547,GRACE
2009-10-01,Thanjavur,-0.7666242595660102,GRACE
2009-10-01,Cuddalore,0.7353935840251818,GRACE
2009-10-01,Nagapattinam,-0.4957877611818966,GRACE
2009-11-01,Hamirpur,-1.65762749321449,GRACE
2009-11-01,Mahoba,-1.6603296908454503,GRACE
2009-11-01,Banda,-1.5311125985376448,GRACE
2009-11-01,Chitrakoot,-1.4793861536180961,GRACE
2009-11-01,Hamirpur,-7.32513427734375,GRACE
2009-11-01,Aurangabad,-0.6168926250987448,GRACE
2009-11-01,Chhatarpur,-0.45126079167866345,GRACE
2009-11-01,Damoh,1.07852931525473,GRACE
2009-11-01,Datia,-2.33396950429009,GRACE
2009-11-01,Panna,0.10205224384723162,GRACE
2009-11-01,Sagar,1.0324810006393255,GRACE
2009-11-01,Tikamgarh,-0.9503555535249297,GRACE
2009-11-01,Jalaun,-2.8974811238355773,GRACE
2009-11-01,Jhansi,-1.820186432440633,GRACE
2009-11-01,Lalitpur,-0.1480483986903965,GRACE
2009-11-01,Latur,4.604060109432743,GRACE
2009-11-01,Nanded,3.5103651434011955,GRACE
2009-11-01,Osmanabad,5.306868292308195,GRACE
2009-11-01,Aurangabad,4.631729954173795,GRACE
2009-11-01,Hingoli,3.494432408721912,GRACE
2009-11-01,Jalna,4.328941169002211,GRACE
2009-11-01,Parbhani,4.1302459722400835,GRACE
2009-11-01,Pudukkottai,1.5555940791032514,GRACE
2009-11-01,Ramanathapuram,0.7513863020918253,GRACE
2009-11-01,Thanjavur,1.9640883855924278,GRACE
2009-11-01,Cuddalore,3.2273809600728494,GRACE
2009-11-01,Nagapattinam,2.2188984183761993,GRACE
2009-12-01,Hamirpur,-6.509650676159644,GRACE
2009-12-01,Mahoba,-6.3584207266231365,GRACE
2009-12-01,Banda,-6.660013837822516,GRACE
2009-12-01,Chitrakoot,-6.916111556324391,GRACE
2009-12-01,Hamirpur,-7.486598491668701,GRACE
2009-12-01,Aurangabad,-7.942549047605168,GRACE
2009-12-01,Chhatarpur,-5.009081426559739,GRACE
2009-12-01,Damoh,-2.939367497328062,GRACE
2009-12-01,Datia,-6.502222092573635,GRACE
2009-12-01,Panna,-4.627213341267002,GRACE
2009-12-01,Sagar,-2.6661189279262048,GRACE
2009-12-01,Tikamgarh,-5.182951822134215,GRACE
2009-12-01,Jalaun,-7.482036819532824,GRACE
2009-12-01,Jhansi,-6.258911998491103,GRACE
2009-12-01,Lalitpur,-4.061015876425058,GRACE
2009-12-01,Latur,1.3173816818285535,GRACE
2009-12-01,Nanded,-0.04516123701259767,GRACE
2009-12-01,Osmanabad,2.33096382942582,GRACE
2009-12-01,Aurangabad,2.5669375446194223,GRACE
2009-12-01,Hingoli,0.29561461658770777,GRACE
2009-12-01,Jalna,1.8907197227375325,GRACE
2009-12-01,Parbhani,1.1925050189516166,GRACE
2009-12-01,Pudukkottai,2.9720381994920326,GRACE
2009-12-01,Ramanathapuram,2.136955702255161,GRACE
2009-12-01,Thanjavur,3.0410274705168834,GRACE
2009-12-01,Cuddalore,3.7099861408666714,GRACE
2009-12-01,Nagapattinam,3.150329324190054,GRACE
2010-01-01,Hamirpur,-5.056722573501989,GRACE
2010-01-01,Mahoba,-4.850821156774367,GRACE
2010-01-01,Banda,-5.318906466339795,GRACE
2010-01-01,Chitrakoot,-5.83659627634451,GRACE
2010-01-01,Hamirpur,-6.0316853523254395,GRACE
2010-01-01,Aurangabad,-8.913592128782534,GRACE
2010-01-01,Chhatarpur,-3.921391352483152,GRACE
2010-01-01,Damoh,-2.623545390420286,GRACE
2010-01-01,Datia,-4.912248765603582,GRACE
2010-01-01,Panna,-3.8171151665056886,GRACE
2010-01-01,Sagar,-2.3560351638650996,GRACE
2010-01-01,Tikamgarh,-3.960407070261914,GRACE
2010-01-01,Jalaun,-5.811974423130813,GRACE
2010-01-01,Jhansi,-4.73216636340266,GRACE
2010-01-01,Lalitpur,-3.1475593811521057,GRACE
2010-01-01,Latur,0.4089247271864748,GRACE
2010-01-01,Nanded,-1.0528450361818174,GRACE
2010-01-01,Osmanabad,1.3297298083193594,GRACE
2010-01-01,Aurangabad,1.560660022921379,GRACE
2010-01-01,Hingoli,-0.7269292309848681,GRACE
2010-01-01,Jalna,0.9084583671730813,GRACE
2010-01-01,Parbhani,0.24242160312722164,GRACE
2010-01-01,Pudukkottai,2.5844139834279147,GRACE
2010-01-01,Ramanathapuram,2.4252593835252507,GRACE
2010-01-01,Thanjavur,2.642830928013979,GRACE
2010-01-01,Cuddalore,2.821905070614297,GRACE
2010-01-01,Nagapattinam,2.678420504691786,GRACE
2010-02-01,Hamirpur,-9.478952299334104,GRACE
2010-02-01,Mahoba,-9.25374383495225,GRACE
2010-02-01,Banda,-9.786749656815937,GRACE
2010-02-01,Chitrakoot,-10.334106834656602,GRACE
2010-02-01,Hamirpur,-5.896822929382324,GRACE
2010-02-01,Aurangabad,-14.074587069971393,GRACE
2010-02-01,Chhatarpur,-8.47511360895229,GRACE
2010-02-01,Damoh,-7.463039085537212,GRACE
2010-02-01,Datia,-9.117254014257476,GRACE
2010-02-01,Panna,-8.500175365110914,GRACE
2010-02-01,Sagar,-7.055133719873989,GRACE
2010-02-01,Tikamgarh,-8.35850731150665,GRACE
2010-02-01,Jalaun,-10.093724847848446,GRACE
2010-02-01,Jhansi,-9.051298601846508,GRACE
2010-02-01,Lalitpur,-7.566886918465915,GRACE
2010-02-01,Latur,-3.5112277711019626,GRACE
2010-02-01,Nanded,-5.272664960358759,GRACE
2010-02-01,Osmanabad,-2.482454712997402,GRACE
2010-02-01,Aurangabad,-3.4000193767990847,GRACE
2010-02-01,Hingoli,-5.209428510888166,GRACE
2010-02-01,Jalna,-3.8585992454694216,GRACE
2010-02-01,Parbhani,-4.179771046264521,GRACE
2010-02-01,Pudukkottai,-0.03147036598252309,GRACE
2010-02-01,Ramanathapuram,-0.3363344226316668,GRACE
2010-02-01,Thanjavur,0.130369972702088,GRACE
2010-02-01,Cuddalore,0.6337451240401546,GRACE
2010-02-01,Nagapattinam,0.2317308958713465,GRACE
2010-03-01,Hamirpur,-15.685876700382313,GRACE
2010-03-01,Mahoba,-15.34249663225279,GRACE
2010-03-01,Banda,-16.223329044945324,GRACE
2010-03-01,Chitrakoot,-17.0438336285976,GRACE
2010-03-01,Hamirpur,-7.272571086883545,GRACE
2010-03-01,Aurangabad,-21.81792765285456,GRACE
2010-03-01,Chhatarpur,-14.631691024407722,GRACE
2010-03-01,Damoh,-13.376463667594981,GRACE
2010-03-01,Datia,-14.802239929345115,GRACE
2010-03-01,Panna,-14.909603215179079,GRACE
2010-03-01,Sagar,-12.726475109920198,GRACE
2010-03-01,Tikamgarh,-14.227252373333707,GRACE
2010-03-01,Jalaun,-15.964098357508831,GRACE
2010-03-01,Jhansi,-14.953905163236314,GRACE
2010-03-01,Lalitpur,-13.301388663963731,GRACE
2010-03-01,Latur,-7.643668286251763,GRACE
2010-03-01,Nanded,-9.441296926720359,GRACE
2010-03-01,Osmanabad,-6.598177023563304,GRACE
2010-03-01,Aurangabad,-7.395844099066272,GRACE
2010-03-01,Hingoli,-9.374340468314399,GRACE
2010-03-01,Jalna,-7.920544616986422,GRACE
2010-03-01,Parbhani,-8.302258319457462,GRACE
2010-03-01,Pudukkottai,-2.6877895736819077,GRACE
2010-03-01,Ramanathapuram,-2.787465462846198,GRACE
2010-03-01,Thanjavur,-2.5529035917914307,GRACE
2010-03-01,Cuddalore,-2.492875917524246,GRACE
2010-03-01,Nagapattinam,-2.523435052754154,GRACE
2010-04-01,Hamirpur,-18.846266522029705,GRACE
2010-04-01,Mahoba,-18.435983099101833,GRACE
2010-04-01,Banda,-19.477895961254617,GRACE
2010-04-01,Chitrakoot,-20.223537106688966,GRACE
2010-04-01,Hamirpur,-10.49117660522461,GRACE
2010-04-01,Aurangabad,-24.018663793657264,GRACE
2010-04-01,Chhatarpur,-17.319318083974178,GRACE
2010-04-01,Damoh,-15.274898340210925,GRACE
2010-04-01,Datia,-17.579193397715795,GRACE
2010-04-01,Panna,-17.510215437254967,GRACE
2010-04-01,Sagar,-14.47066007178275,GRACE
2010-04-01,Tikamgarh,-16.763784208634394,GRACE
2010-04-01,Jalaun,-19.27918282781559,GRACE
2010-04-01,Jhansi,-17.84795820586861,GRACE
2010-04-01,Lalitpur,-15.415966618488916,GRACE
2010-04-01,Latur,-9.472647345779952,GRACE
2010-04-01,Nanded,-11.033427818091466,GRACE
2010-04-01,Osmanabad,-8.474760231834201,GRACE
2010-04-01,Aurangabad,-9.140688597021885,GRACE
2010-04-01,Hingoli,-11.022558166852951,GRACE
2010-04-01,Jalna,-9.677941429351513,GRACE
2010-04-01,Parbhani,-10.083740741728844,GRACE
2010-04-01,Pudukkottai,-3.5488068280669522,GRACE
2010-04-01,Ramanathapuram,-3.208421023822086,GRACE
2010-04-01,Thanjavur,-3.40859048004849,GRACE
2010-04-01,Cuddalore,-3.352399345704034,GRACE
2010-04-01,Nagapattinam,-3.3753601938135906,GRACE
2010-05-01,Hamirpur,-21.15573573465102,GRACE
2010-05-01,Mahoba,-21.029105008175556,GRACE
2010-05-01,Banda,-21.299382581887148,GRACE
2010-05-01,Chitrakoot,-21.554103841912855,GRACE
2010-05-01,Hamirpur,-10.938220024108887,GRACE
2010-05-01,Aurangabad,-23.894604203971426,GRACE
2010-05-01,Chhatarpur,-19.89758936691005,GRACE
2010-05-01,Damoh,-18.176420739249888,GRACE
2010-05-01,Datia,-21.015965525894973,GRACE
2010-05-01,Panna,-19.641450914560632,GRACE
2010-05-01,Sagar,-17.87794240220449,GRACE
2010-05-01,Tikamgarh,-19.986245154734466,GRACE
2010-05-01,Jalaun,-21.84600718632751,GRACE
2010-05-01,Jhansi,-20.897469910539293,GRACE
2010-05-01,Lalitpur,-19.02556772923319,GRACE
2010-05-01,Latur,-10.887410485959611,GRACE
2010-05-01,Nanded,-12.822929606095263,GRACE
2010-05-01,Osmanabad,-9.849368865047941,GRACE
2010-05-01,Aurangabad,-10.836711822356017,GRACE
2010-05-01,Hingoli,-12.757251515882803,GRACE
2010-05-01,Jalna,-11.302182645129275,GRACE
2010-05-01,Parbhani,-11.600704545222353,GRACE
2010-05-01,Pudukkottai,-2.1776168133249336,GRACE
2010-05-01,Ramanathapuram,-1.6959962384772918,GRACE
2010-05-01,Thanjavur,-2.0262642777292217,GRACE
2010-05-01,Cuddalore,-2.373406525166117,GRACE
2010-05-01,Nagapattinam,-2.052912143684715,GRACE
2010-06-01,Hamirpur,-21.63913094637897,GRACE
2010-06-01,Mahoba,-21.64221586749331,GRACE
2010-06-01,Banda,-21.549250580772103,GRACE
2010-06-01,Chitrakoot,-21.36963581863893,GRACE
2010-06-01,Hamirpur,-9.915968894958496,GRACE
2010-06-01,Aurangabad,-20.152641873602505,GRACE
2010-06-01,Chhatarpur,-20.404489198025814,GRACE
2010-06-01,Damoh,-18.71803262088275,GRACE
2010-06-01,Datia,-21.932670594859157,GRACE
2010-06-01,Panna,-19.96016676451673,GRACE
2010-06-01,Sagar,-18.62570397734579,GRACE
2010-06-01,Tikamgarh,-20.722570556112625,GRACE
2010-06-01,Jalaun,-22.567494498309934,GRACE
2010-06-01,Jhansi,-21.65065594224211,GRACE
2010-06-01,Lalitpur,-19.803637905241647,GRACE
2010-06-01,Latur,-10.316046544476743,GRACE
2010-06-01,Nanded,-12.212934733059544,GRACE
2010-06-01,Osmanabad,-9.447486533666906,GRACE
2010-06-01,Aurangabad,-12.172243322318419,GRACE
2010-06-01,Hingoli,-12.782445744892621,GRACE
2010-06-01,Jalna,-12.191196376156226,GRACE
2010-06-01,Parbhani,-11.802210343724653,GRACE
2010-06-01,Pudukkottai,-2.912750435035329,GRACE
2010-06-01,Ramanathapuram,-2.8035513757903368,GRACE
2010-06-01,Thanjavur,-2.98615054547342,GRACE
2010-06-01,Cuddalore,-2.55978807353773,GRACE
2010-06-01,Nagapattinam,-2.928881698708135,GRACE
2010-07-01,Hamirpur,-11.999364790971207,GRACE
2010-07-01,Mahoba,-12.197795692008643,GRACE
2010-07-01,Banda,-11.577272787568088,GRACE
2010-07-01,Chitrakoot,-10.958482975150465,GRACE
2010-07-01,Hamirpur,-5.88173246383667,GRACE
2010-07-01,Aurangabad,-6.813067898362094,GRACE
2010-07-01,Chhatarpur,-10.776174728456946,GRACE
2010-07-01,Damoh,-8.503812325097039,GRACE
2010-07-01,Datia,-13.00859652678438,GRACE
2010-07-01,Panna,-9.860851095610261,GRACE
2010-07-01,Sagar,-8.771437442520883,GRACE
2010-07-01,Tikamgarh,-11.542239302882198,GRACE
2010-07-01,Jalaun,-13.03325016801861,GRACE
2010-07-01,Jhansi,-12.493616472578982,GRACE
2010-07-01,Lalitpur,-10.723287061869812,GRACE
2010-07-01,Latur,1.8901511226109142,GRACE
2010-07-01,Nanded,1.4095229239268607,GRACE
2010-07-01,Osmanabad,1.8763830010811642,GRACE
2010-07-01,Aurangabad,-0.5033157714777173,GRACE
2010-07-01,Hingoli,0.8533782105772159,GRACE
2010-07-01,Jalna,0.09433424657771292,GRACE
2010-07-01,Parbhani,0.9644243442716778,GRACE
2010-07-01,Pudukkottai,-0.7772855180115485,GRACE
2010-07-01,Ramanathapuram,-1.1755500592643704,GRACE
